Exch,Exchange Segment,Symbol,Token,Instrument Type,Instrument Name,Formatted Ins Name,Lot Size,Tick Size,Trading Symbol
BSE,bse_cm,MUNJALAU,520059,E,MUNJAL AUTO INDUSTRIES LTD.,MUNJALAU,1,0.01,MUNJALAU
BSE,bse_cm,JAYBARMARU,520066,E,JAY BHARAT MARUTI LTD.,JAYBARMARU,1,0.01,JAYBARMARU
BSE,bse_cm,RACLGEAR,520073,E,RACL Geartech Limited,RACLGEAR,1,0.05,RACLGEAR
BSE,bse_cm,SAMKRG,520075,E,SAMKRG PISTONS & RINGS LTD.,SAMKRG,1,0.05,SAMKRG
BSE,bse_cm,ECSTSTL,520081,E,EAST COAST STEEL LTD.,ECSTSTL,100,0.01,ECSTSTL
BSE,bse_cm,SICALLOG,520086,E,SICAL LOGISTICS LTD.,SICALLOG,1,0.01,SICALLOG
BSE,bse_cm,RATNAMANI,520111,E,RATNAMANI METALS & TUBES LTD.,RATNAMANI,1,0.05,RATNAMANI
BSE,bse_cm,VESUVIUS,520113,E,VESUVIUS INDIA LTD.,VESUVIUS,1,0.05,VESUVIUS
BSE,bse_cm,ASAL,520119,E,AUTOMOTIVE STAMPINGS & ASSEMBL,ASAL,1,0.05,ASAL
BSE,bse_cm,ARCEEIN,520121,E,ARCEE INDUSTRIES LTD.,ARCEEIN,1,0.01,ARCEEIN
BSE,bse_cm,ABCINDQ,520123,E,ABC INDIA LTD.,ABCINDQ,1,0.01,ABCINDQ
BSE,bse_cm,BALTE,520127,E,BALURGHAT TECHNOLOGIES LTD.,BALTE,1,0.01,BALTE
BSE,bse_cm,COARO,520131,E,COASTAL ROADWAYS LTD.,COARO,100,0.01,COARO
BSE,bse_cm,SIBARAUT,520141,E,SIBAR AUTO PARTS LTD.,SIBARAUT,1,0.01,SIBARAUT
BSE,bse_cm,TRANSWORLD,520151,E,TRANSWORLD SHIPPING LINES LIMI,TRANSWORLD,1,0.05,TRANSWORLD
BSE,bse_cm,STARLOG,520155,E,Starlog Enterprises Limited,STARLOG,1,0.01,STARLOG
BSE,bse_cm,SHVSUIT,521003,E,SHIVA SUITINGS LTD.,SHVSUIT,100,0.01,SHVSUIT
BSE,bse_cm,TITANIN,521005,E,TITAN INTECH LIMITED,TITANIN,1,0.01,TITANIN
BSE,bse_cm,EUROTEXIND,521014,E,EUROTEX INDUSTRIES & EXPORTS L,EUROTEXIND,1,0.01,EUROTEXIND
BSE,bse_cm,ICIL,521016,E,INDO COUNT INDUSTRIES LTD.,ICIL,1,0.05,ICIL
BSE,bse_cm,MARALOVER,521018,E,MARAL OVERSEAS LTD.,MARALOVER,1,0.01,MARALOVER
BSE,bse_cm,SOMATEX,521034,E,SOMA TEXTILES & INDUSTRIES LTD,SOMATEX,1,0.01,SOMATEX
BSE,bse_cm,SOURCEIND,521036,E,SOURCE INDUSTRIES (INDIA) LTD.,SOURCEIND,1,0.01,SOURCEIND
BSE,bse_cm,ADVLIFE,521048,E,ADVANCE LIFESTYLES LTD.,ADVLIFE,1,0.01,ADVLIFE
BSE,bse_cm,KAKTEX,521054,E,KAKATIYA TEXTILES LTD.,KAKTEX,1,0.01,KAKTEX
BSE,bse_cm,OCTAVE,521062,E,PERFECT-OCTAVE MEDIA PROJECTS,OCTAVE,1,0.01,OCTAVE
BSE,bse_cm,TRIDENT,521064,E,TRIDENT LTD.,TRIDENT,1,0.01,TRIDENT
BSE,bse_cm,HISARSP,521068,E,HISAR SPINNING MILLS LTD.,HISARSP,100,0.01,HISARSP
BSE,bse_cm,ALOKINDS,521070,E,ALOK INDUSTRIES LTD.,ALOKINDS,1,0.01,ALOKINDS
BSE,bse_cm,PASARI,521080,E,PASARI SPINNING MILLS LTD.,PASARI,1,0.01,PASARI
BSE,bse_cm,AMARJOTHI,521097,E,AMARJOTHI SPINNING MILLS LTD.,AMARJOTHI,1,0.05,AMARJOTHI
BSE,bse_cm,OLYMPTX,521105,E,OLYMPIA INDUSTRIES LTD.,OLYMPTX,1,0.01,OLYMPTX
BSE,bse_cm,NAGREEKEXP,521109,E,NAGREEKA EXPORTS LTD.,NAGREEKEXP,1,0.01,NAGREEKEXP
BSE,bse_cm,SUDTIND-B,521113,E,SUDITI INDUSTRIES LTD.,SUDTIND-B,1,0.01,SUDTIND-B
BSE,bse_cm,SBFL,521131,E,Shree Bhavya Fabrics Limited,SBFL,1,0.01,SBFL
BSE,bse_cm,GEMSPIN,521133,E,GEM SPINNERS INDIA LTD.,GEMSPIN,100,0.01,GEMSPIN
BSE,bse_cm,EUREKAI,521137,E,EUREKA INDUSTRIES LTD.,EUREKAI,1,0.01,EUREKAI
BSE,bse_cm,ADITYASP,521141,E,ADITYA SPINNERS LTD.,ADITYASP,1,0.01,ADITYASP
BSE,bse_cm,PRIMEURB,521149,E,PRIME URBAN DEVELOPMENT INDIA,PRIMEURB,1,0.01,PRIMEURB
BSE,bse_cm,DHANFAB,521151,E,DHANLAXMI FABRICS LTD.,DHANFAB,1,0.01,DHANFAB
BSE,bse_cm,SLSTLQ,521161,E,SRI LAKSHMI SARASWATHI TEXTILE,SLSTLQ,1,0.01,SLSTLQ
BSE,bse_cm,ZODIACLOTH,521163,E,ZODIAC CLOTHING CO.LTD.,ZODIACLOTH,1,0.01,ZODIACLOTH
BSE,bse_cm,GANGOTRI,521176,E,GANGOTRI TEXTILES LTD.,GANGOTRI,1,0.01,GANGOTRI
BSE,bse_cm,SRMCL,521178,E,SRI RAMAKRISHNA MILLS (COIMBAT,SRMCL,1,0.01,SRMCL
BSE,bse_cm,SUPERSPIN,521180,E,SUPER SPINNING MILLS LTD.,SUPERSPIN,1,0.01,SUPERSPIN
BSE,bse_cm,UNITEDTE,521188,E,UNITED TEXTILES LTD.,UNITEDTE,1,0.01,UNITEDTE
BSE,bse_cm,SILINV,521194,E,SIL INVESTMENTS LTD.,SILINV,1,0.05,SILINV
BSE,bse_cm,SURYALAXMI,521200,E,SURYALAKSHMI COTTON MILLS LTD.,SURYALAXMI,1,0.01,SURYALAXMI
BSE,bse_cm,SAMTEX,521206,E,SAMTEX FASHIONS LTD.,SAMTEX,1,0.01,SAMTEX
BSE,bse_cm,CITYMAN,521210,E,CITYMAN LTD.,CITYMAN,1,0.01,CITYMAN
BSE,bse_cm,DHANROTO,521216,E,DHANALAXMI ROTO SPINNERS LTD.,DHANROTO,1,0.05,DHANROTO
BSE,bse_cm,DAMODARIND,521220,E,DAMODAR INDUSTRIES LTD.,DAMODARIND,1,0.01,DAMODARIND
BSE,bse_cm,SANBLUE,521222,E,SANBLUE CORPORATION LTD.,SANBLUE,1,0.01,SANBLUE
BSE,bse_cm,UNIROYAL,521226,E,UNIROYAL INDUSTRIES LTD.,UNIROYAL,1,0.01,UNIROYAL
BSE,bse_cm,TATIAGLOB,521228,E,TATIA GLOBAL VENNTURE LTD.,TATIAGLOB,1,0.01,TATIAGLOB
BSE,bse_cm,SUNILTX,521232,E,SUNIL INDUSTRIES LTD.,SUNILTX,100,0.05,SUNILTX
BSE,bse_cm,SRINACHA,521234,E,SRI NACHAMMAI COTTON MILLS LTD,SRINACHA,1,0.01,SRINACHA
BSE,bse_cm,SAMBANDAM,521240,E,SAMBANDAM SPINNING MILLS LTD.,SAMBANDAM,1,0.05,SAMBANDAM
BSE,bse_cm,KANDAGIRI,521242,E,KANDAGIRI SPINNING MILLS LTD.,KANDAGIRI,1,0.01,KANDAGIRI
BSE,bse_cm,MKPMOB,521244,E,MKP Mobility Limited,MKPMOB,1,0.05,MKPMOB
BSE,bse_cm,PARASPETRO,521246,E,PARAS PETROFILS LTD.,PARASPETRO,1,0.01,PARASPETRO
BSE,bse_cm,KITEX,521248,E,KITEX GARMENTS LTD.,KITEX,1,0.05,KITEX
BSE,bse_cm,CRANEX,522001,E,CRANEX LTD.,CRANEX,1,0.01,CRANEX
BSE,bse_cm,BATLIBOI,522004,E,BATLIBOI LTD.,BATLIBOI,1,0.01,BATLIBOI
BSE,bse_cm,AUSTENG,522005,E,AUSTIN ENGINEERING CO.LTD.,AUSTENG,1,0.05,AUSTENG
BSE,bse_cm,UNIDT,522014,E,UNITED DRILLING TOOLS LTD.,UNIDT,1,0.05,UNIDT
BSE,bse_cm,FLUIDOM,522017,E,FLUIDOMAT LTD.,FLUIDOM,1,0.05,FLUIDOM
BSE,bse_cm,EMAINDIA,522027,E,EMA INDIA LTD.,EMAINDIA,1,0.05,EMAINDIA
BSE,bse_cm,WINDMACHIN,522029,E,WINDSOR MACHINES LTD.,WINDMACHIN,1,0.05,WINDMACHIN
BSE,bse_cm,SHANTIGEAR,522034,E,SHANTHI GEARS LTD.,SHANTIGEAR,1,0.05,SHANTIGEAR
BSE,bse_cm,MIVENMACH,522036,E,MIVEN MACHINE TOOLS LTD.,MIVENMACH,1,0.05,MIVENMACH
BSE,bse_cm,HONDAPOWER,522064,E,HONDA INDIA POWER PRODUCTS LIM,HONDAPOWER,1,0.05,HONDAPOWER
BSE,bse_cm,HITECHGEAR,522073,E,The Hi-Tech Gears Ltd,HITECHGEAR,1,0.05,HITECHGEAR
BSE,bse_cm,ELGIEQUIP,522074,E,ELGI EQUIPMENTS LTD.,ELGIEQUIP,1,0.05,ELGIEQUIP
BSE,bse_cm,UVDRHOR,522091,E,UNITED VAN DER HORST LTD.,UVDRHOR,1,0.05,UVDRHOR
BSE,bse_cm,KLBRENG-B,522101,E,KILBURN ENGINEERING LTD.,KLBRENG-B,1,0.05,KLBRENG-B
BSE,bse_cm,BIRLAPREC,522105,E,BIRLA PRECISION TECHNOLOGIES L,BIRLAPREC,1,0.01,BIRLAPREC
BSE,bse_cm,YUKEN,522108,E,YUKEN INDIA LTD.,YUKEN,1,0.05,YUKEN
BSE,bse_cm,TIMKEN,522113,E,TIMKEN INDIA LTD.,TIMKEN,1,0.05,TIMKEN
BSE,bse_cm,VOITHPAPR,522122,E,VOITH PAPER FABRICS INDIA LTD.,VOITHPAPR,1,0.05,VOITHPAPR
BSE,bse_cm,ARTSON,522134,E,ARTSON LIMITED,ARTSON,1,0.05,ARTSON
BSE,bse_cm,SOLIMAC,522152,E,SOLITAIRE MACHINE TOOLS LTD.,SOLIMAC,1,0.05,SOLIMAC
BSE,bse_cm,DIACABS,522163,E,DIAMOND POWER INFRASTRUCTURE L,DIACABS,1,0.01,DIACABS
BSE,bse_cm,INDSILHYD,522165,E,INDSIL HYDRO POWER AND MANGANE,INDSILHYD,1,0.01,INDSILHYD
BSE,bse_cm,TMTIND-B1,522171,E,TMT (INDIA) LTD.,TMTIND-B1,1,0.01,TMTIND-B1
BSE,bse_cm,ITL,522183,E,ITL INDUSTRIES LTD.,ITL,1,0.05,ITL
BSE,bse_cm,FRONTSP,522195,E,FRONTIER SPRINGS LTD.,FRONTSP,1,0.05,FRONTSP
BSE,bse_cm,PRAJIND,522205,E,PRAJ INDUSTRIES LTD.,PRAJIND,1,0.05,PRAJIND
BSE,bse_cm,RASANDIK,522207,E,RASANDIK ENGINEERING INDUSTRIE,RASANDIK,1,0.01,RASANDIK
BSE,bse_cm,YOGISUNG,522209,E,YOGI SUNG-WON (INDIA) LTD.,YOGISUNG,1,0.01,YOGISUNG
BSE,bse_cm,HLEGLAS,522215,E,HLE GLASCOAT LIMITED,HLEGLAS,1,0.05,HLEGLAS
BSE,bse_cm,GUJAPOLLO,522217,E,GUJARAT APOLLO INDUSTRIES LTD.,GUJAPOLLO,1,0.05,GUJAPOLLO
BSE,bse_cm,TANAA,522229,E,TANEJA AEROSPACE & AVIATION LT,TANAA,1,0.05,TANAA
BSE,bse_cm,CONART,522231,E,CONART ENGINEERS LTD.,CONART,1,0.01,CONART
BSE,bse_cm,MINALIND,522235,E,MINAL INDUSTRIES LIMITED,MINALIND,1,0.01,MINALIND
BSE,bse_cm,SHIVAGR,522237,E,SHIVAGRICO IMPLEMENTS LTD.,SHIVAGR,1,0.01,SHIVAGR
BSE,bse_cm,MMFL,522241,E,M.M.FORGINGS LTD.,MMFL,1,0.05,MMFL
BSE,bse_cm,IYKOTHITE,522245,E,IYKOT HITECH TOOLROOM LTD.,IYKOTHITE,1,0.01,IYKOTHITE
BSE,bse_cm,MAYURUNIQ,522249,E,MAYUR UNIQUOTERS LTD.,MAYURUNIQ,1,0.05,MAYURUNIQ
BSE,bse_cm,CENLUB,522251,E,CENLUB INDUSTRIES LTD.,CENLUB,1,0.05,CENLUB
BSE,bse_cm,RAJOOENG,522257,E,RAJOO ENGINEERS LTD.,RAJOOENG,1,0.01,RAJOOENG
BSE,bse_cm,DOLPHIN,522261,E,DOLPHIN OFFSHORE ENTERPRISES (,DOLPHIN,1,0.05,DOLPHIN
BSE,bse_cm,VJLAXMIE,522267,E,VEEJAY LAKSHMI ENGINEERING WOR,VJLAXMIE,1,0.01,VJLAXMIE
BSE,bse_cm,AHMDSTE,522273,E,AHMEDABAD STEELCRAFT LTD.,AHMDSTE,1,0.05,AHMDSTE
BSE,bse_cm,GVTD,522275,E,GE Vernova T&D India Limited,GVTD,1,0.05,GVTD
BSE,bse_cm,RAMRAT,522281,E,RAM RATNA WIRES LTD.,RAMRAT,1,0.05,RAMRAT
BSE,bse_cm,JAYNECOIND,522285,E,JAYASWAL NECO INDUSTRIES LTD.,JAYNECOIND,1,0.01,JAYNECOIND
BSE,bse_cm,KPIL,522287,E,KALPATARU PROJECTS INTERNATION,KPIL,1,0.05,KPIL
BSE,bse_cm,NMSRESRC,522289,E,NMS RESOURCES GLOBAL LIMITED,NMSRESRC,1,0.01,NMSRESRC
BSE,bse_cm,CANDOUR,522292,E,CANDOUR TECHTEX LIMITED,CANDOUR,1,0.01,CANDOUR
BSE,bse_cm,TIGLOB,522294,E,T & I GLOBAL LTD.,TIGLOB,1,0.05,TIGLOB
BSE,bse_cm,CONTROLPR,522295,E,CONTROL PRINT LTD.,CONTROLPR,1,0.05,CONTROLPR
BSE,bse_cm,BEMHY,522650,E,BEMCO HYDRAULICS LTD.,BEMHY,1,0.05,BEMHY
BSE,bse_cm,ANSALBU,523007,E,ANSAL BUILDWELL LTD.,ANSALBU,1,0.05,ANSALBU
BSE,bse_cm,WEIZMANIND,523011,E,WEIZMANN LTD.,WEIZMANIND,1,0.05,WEIZMANIND
BSE,bse_cm,BNRSEC,523019,E,B.N.RATHI SECURITIES LTD.,BNRSEC,1,0.01,BNRSEC
BSE,bse_cm,RISHITECH,523021,E,RISHI TECHTEX LTD.,RISHITECH,1,0.01,RISHITECH
BSE,bse_cm,SINCLAIR,523023,E,SINCLAIRS HOTELS LTD.,SINCLAIR,1,0.01,SINCLAIR
BSE,bse_cm,SAFARI,523025,E,SAFARI INDUSTRIES (INDIA) LTD.,SAFARI,1,0.05,SAFARI
BSE,bse_cm,ADSDIAG,523031,E,ADS DIAGNOSTIC LTD.,ADSDIAG,100,0.01,ADSDIAG
BSE,bse_cm,ZBINTXPP,523054,E,BINAYAK TEX PROCESSORS LTD.,ZBINTXPP,1,0.05,ZBINTXPP
BSE,bse_cm,JJFINCOR,523062,E,J.J.FINANCE CORPORATION LTD.,JJFINCOR,1,0.01,JJFINCOR
BSE,bse_cm,COSMOFE,523100,E,COSMO FERRITES LTD.,COSMOFE,1,0.05,COSMOFE
BSE,bse_cm,CROPSTER,523105,E,CROPSTER AGRO LIMITED,CROPSTER,1,0.01,CROPSTER
BSE,bse_cm,FUTURSEC,523113,E,FUTURISTIC SECURITIES LTD.,FUTURSEC,1,0.01,FUTURSEC
BSE,bse_cm,SANCTRN,523116,E,SANCO TRANS LTD.,SANCTRN,1,0.05,SANCTRN
BSE,bse_cm,ADORMUL,523120,E,ADOR MULTIPRODUCTS LTD.,ADORMUL,1,0.01,ADORMUL
BSE,bse_cm,EIHAHOTELS,523127,E,EIH ASSOCIATED HOTELS LTD.,EIHAHOTELS,1,0.05,EIHAHOTELS
BSE,bse_cm,MEDICAPQ,523144,E,MEDI-CAPS LTD.,MEDICAPQ,1,0.01,MEDICAPQ
BSE,bse_cm,OTCO,523151,E,OTCO INTERNATIONAL LTD.,OTCO,1,0.01,OTCO
BSE,bse_cm,MORGANITE,523160,E,MORGANITE CRUCIBLE (INDIA) LTD,MORGANITE,1,0.05,MORGANITE
BSE,bse_cm,BAPACK,523186,E,B&A PACKAGING INDIA LIMITED,BAPACK,1,0.05,BAPACK
BSE,bse_cm,ABAN,523204,E,ABAN OFFSHORE LTD.,ABAN,1,0.01,ABAN
BSE,bse_cm,KOKUYOCMLN,523207,E,KOKUYO CAMLIN LTD.,KOKUYOCMLN,1,0.05,KOKUYOCMLN
BSE,bse_cm,SRMENERGY,523222,E,SRM ENERGY LTD.,SRMENERGY,1,0.01,SRMENERGY
BSE,bse_cm,BHARATSE,523229,E,BHARAT SEATS LTD.,BHARATSE,1,0.01,BHARATSE
BSE,bse_cm,CONTPTR,523232,E,CONTINENTAL PETROLEUMS LTD.,CONTPTR,1,0.05,CONTPTR
BSE,bse_cm,NBFOOT,523242,E,NB FOOTWEAR LTD.,NBFOOT,100,0.01,NBFOOT
BSE,bse_cm,MACPLASQ,523248,E,MACHINO PLASTICS LTD.,MACPLASQ,1,0.05,MACPLASQ
BSE,bse_cm,PEARLPOLY,523260,E,PEARL POLYMERS LTD.,PEARLPOLY,1,0.01,PEARLPOLY
BSE,bse_cm,VENKEYS,523261,E,VENKYS (INDIA) LTD.,VENKEYS,1,0.05,VENKEYS
BSE,bse_cm,ADVANIHOTR,523269,E,ADVANI HOTELS & RESORTS (INDIA,ADVANIHOTR,1,0.01,ADVANIHOTR
BSE,bse_cm,GVFILM,523277,E,GV FILMS LTD.,GVFILM,1,0.01,GVFILM
BSE,bse_cm,SUPERHOUSE,523283,E,SUPERHOUSE LTD.,SUPERHOUSE,1,0.05,SUPERHOUSE
BSE,bse_cm,RAMAVISION,523289,E,RAMA VISION LTD.,RAMAVISION,1,0.01,RAMAVISION
BSE,bse_cm,TCPLPACK,523301,E,TCPL PACKAGING LTD.,TCPLPACK,1,0.05,TCPLPACK
BSE,bse_cm,SHRIGANG,523309,E,SHRI GANG INDUSTRIES AND ALLIE,SHRIGANG,1,0.05,SHRIGANG
BSE,bse_cm,PURITY,523315,E,PURITY FLEX PACK LTD.,PURITY,100,0.01,PURITY
BSE,bse_cm,BALMLAWRIE,523319,E,BALMER LAWRIE & CO.LTD.,BALMLAWRIE,1,0.05,BALMLAWRIE
BSE,bse_cm,KOVAI,523323,E,KOVAI MEDICAL CENTER & HOSPITA,KOVAI,1,0.05,KOVAI
BSE,bse_cm,ELDEHSG,523329,E,ELDECO HOUSING & INDUSTRIES LT,ELDEHSG,1,0.05,ELDEHSG
BSE,bse_cm,MICROSE,523343,E,MICROSE INDIA LTD.,MICROSE,1,0.01,MICROSE
BSE,bse_cm,STDSHOE,523351,E,STANDARD SHOE SOLE AND MOULD (,STDSHOE,100,0.01,STDSHOE
BSE,bse_cm,DCMSHRIRAM,523367,E,DCM SHRIRAM LIMITED,DCMSHRIRAM,1,0.05,DCMSHRIRAM
BSE,bse_cm,DCMSRIND,523369,E,DCM SHRIRAM INDUSTRIES LTD.,DCMSRIND,1,0.05,DCMSRIND
BSE,bse_cm,MAWANASUG,523371,E,MAWANA SUGARS LTD.,MAWANASUG,1,0.01,MAWANASUG
BSE,bse_cm,MINID,523373,E,MINI DIAMONDS (INDIA) LTD.,MINID,1,0.05,MINID
BSE,bse_cm,MAHAPEXLTD,523384,E,MAHA RASHTRA APEX CORPORATION,MAHAPEXLTD,1,0.05,MAHAPEXLTD
BSE,bse_cm,NILKAMAL,523385,E,NILKAMAL LTD.,NILKAMAL,1,0.05,NILKAMAL
BSE,bse_cm,TRITON,523387,E,TRITON CORP.LTD.,TRITON,1,0.01,TRITON
BSE,bse_cm,NAHARPOLY,523391,E,NAHAR POLYFILMS LTD.,NAHARPOLY,1,0.05,NAHARPOLY
BSE,bse_cm,3MINDIA,523395,E,3M INDIA LTD.,3MINDIA,1,0.05,3MINDIA
BSE,bse_cm,JCHAC,523398,E,Johnson Controls-Hitachi Air C,JCHAC,1,0.05,JCHAC
BSE,bse_cm,JMFINANCIL,523405,E,JM FINANCIAL LTD.,JMFINANCIL,1,0.01,JMFINANCIL
BSE,bse_cm,ADCINDIA,523411,E,ADC INDIA COMMUNICATIONS LIMIT,ADCINDIA,1,0.05,ADCINDIA
BSE,bse_cm,TNTELE,523419,E,TAMILNADU TELECOMMUNICATIONS L,TNTELE,1,0.01,TNTELE
BSE,bse_cm,SUNRAJDI,523425,E,SUNRAJ DIAMOND EXPORTS LTD.,SUNRAJDI,1,0.01,SUNRAJDI
BSE,bse_cm,RIIL,523445,E,RELIANCE INDUSTRIAL INFRASTRUC,RIIL,1,0.05,RIIL
BSE,bse_cm,SHARP,523449,E,SHARP INDIA LTD.,SHARP,1,0.01,SHARP
BSE,bse_cm,LINDEINDIA,523457,E,Linde India Limited,LINDEINDIA,1,0.05,LINDEINDIA
BSE,bse_cm,INDBNK,523465,E,IND BANK HOUSING LTD.,INDBNK,1,0.01,INDBNK
BSE,bse_cm,JAIMATAG,523467,E,JAI MATA GLASS LTD.,JAIMATAG,1,0.01,JAIMATAG
BSE,bse_cm,LOTUSCHO,523475,E,LOTUS CHOCOLATE CO.LTD.,LOTUSCHO,1,0.05,LOTUSCHO
BSE,bse_cm,PACIFICI,523483,E,PACIFIC INDUSTRIES LTD.,PACIFICI,1,0.05,PACIFICI
BSE,bse_cm,CMMHOSP,523489,E,CHENNAI MEENAKSHI MULTISPECIAL,CMMHOSP,1,0.01,CMMHOSP
BSE,bse_cm,UNIOFFICE,523519,E,UNIVERSAL OFFICE AUTOMATION LT,UNIOFFICE,1,0.01,UNIOFFICE
BSE,bse_cm,APMIN,523537,E,APM INDUSTRIES LTD.,APMIN,1,0.01,APMIN
BSE,bse_cm,PRECWIRE,523539,E,PRECISION WIRES INDIA LTD.,PRECWIRE,1,0.05,PRECWIRE
BSE,bse_cm,KRYPTONQ,523550,E,KRYPTON INDUSTRIES LTD.,KRYPTONQ,1,0.01,KRYPTONQ
BSE,bse_cm,SWISSMLTRY,523558,E,SWISS MILITARY CONSUMER GOODS ,SWISSMLTRY,1,0.01,SWISSMLTRY
BSE,bse_cm,MARBU,523566,E,MARTIN BURN LTD.,MARBU,1,0.01,MARBU
BSE,bse_cm,FEL,523574,E,Future Enterprises Limited,FEL,1,0.01,FEL
BSE,bse_cm,INDTONER,523586,E,INDIAN TONERS & DEVELOPERS LTD,INDTONER,1,0.05,INDTONER
BSE,bse_cm,KUNSTOFF,523594,E,KUNSTSTOFFE INDUSTRIES LTD.,KUNSTOFF,1,0.01,KUNSTOFF
BSE,bse_cm,SCI,523598,E,SHIPPING CORPORATION OF INDIA,SCI,1,0.05,SCI
BSE,bse_cm,SIKA,523606,E,SIKA INTERPLANT SYSTEMS LTD.,SIKA,1,0.05,SIKA
BSE,bse_cm,ITI,523610,E,ITI LTD.,ITI,1,0.05,ITI
BSE,bse_cm,DREDGECORP,523618,E,DREDGING CORPORATION OF INDIA,DREDGECORP,1,0.05,DREDGECORP
BSE,bse_cm,PHRMASI,523620,E,PHAARMASIA LTD.,PHRMASI,1,0.01,PHRMASI
BSE,bse_cm,PODDARHOUS,523628,E,Poddar Housing and Development,PODDARHOUS,1,0.01,PODDARHOUS
BSE,bse_cm,NFL,523630,E,NATIONAL FERTILIZERS LTD.,NFL,1,0.01,NFL
BSE,bse_cm,IPRINGLTD,523638,E,IP RINGS LTD.,IPRINGLTD,1,0.05,IPRINGLTD
BSE,bse_cm,PIIND,523642,E,P.I.INDUSTRIES LTD.,PIIND,1,0.05,PIIND
BSE,bse_cm,PLASTIBLEN,523648,E,PLASTIBLENDS INDIA LTD.,PLASTIBLEN,1,0.05,PLASTIBLEN
BSE,bse_cm,YASHINNO,523650,E,YASH INNOVENTURES LIMITED,YASHINNO,1,0.01,YASHINNO
BSE,bse_cm,KKPLASTICK,523652,E,Kkalpana Plastick Limited,KKPLASTICK,1,0.01,KKPLASTICK
BSE,bse_cm,WATERBASE,523660,E,WATERBASE LTD.,WATERBASE,1,0.01,WATERBASE
BSE,bse_cm,FLEXFO,523672,E,FLEX FOODS LTD.,FLEXFO,1,0.01,FLEXFO
BSE,bse_cm,GOLKUNDIA,523676,E,GOLKUNDA DIAMONDS & JEWELLERY,GOLKUNDIA,1,0.05,GOLKUNDIA
BSE,bse_cm,APCOTEXIND,523694,E,APCOTEX INDUSTRIES LTD.,APCOTEXIND,1,0.05,APCOTEXIND
BSE,bse_cm,FORTISMLR,523696,E,FORTIS MALAR HOSPITALS LIMITED,FORTISMLR,1,0.01,FORTISMLR
BSE,bse_cm,MASTEK,523704,E,MASTEK LTD.,MASTEK,1,0.05,MASTEK
BSE,bse_cm,EIMCOELECO,523708,E,EIMCO ELECON (INDIA) LTD.,EIMCOELECO,1,0.05,EIMCOELECO
BSE,bse_cm,SAYAJIHOTL,523710,E,SAYAJI HOTELS LTD.,SAYAJIHOTL,1,0.05,SAYAJIHOTL
BSE,bse_cm,JMGCORP,523712,E,JMG CORPORATION LTD.,JMGCORP,100,0.01,JMGCORP
BSE,bse_cm,ASHIANA,523716,E,ASHIANA HOUSING LTD.,ASHIANA,1,0.05,ASHIANA
BSE,bse_cm,SVAMSOF,523722,E,SVAM SOFTWARE LTD.,SVAMSOF,1,0.01,SVAMSOF
BSE,bse_cm,ECOBOAR,523732,E,ECOBOARD INDUSTRIES LTD.,ECOBOAR,1,0.01,ECOBOAR
BSE,bse_cm,DVL,523736,E,Dhunseri Ventures Limited,DVL,1,0.05,DVL
BSE,bse_cm,TIHIL,523752,E,TRANS INDIA HOUSE IMPEX LIMITE,TIHIL,1,0.01,TIHIL
BSE,bse_cm,MAHEPC,523754,E,MAHINDRA EPC IRRIGATION LIMITE,MAHEPC,1,0.05,MAHEPC
BSE,bse_cm,MITSHI,523782,E,Mitshi India Limited,MITSHI,1,0.01,MITSHI
BSE,bse_cm,SHUKJEW,523790,E,SHUKRA JEWELLERS LTD.,SHUKJEW,100,0.01,SHUKJEW
BSE,bse_cm,MAZDA,523792,E,MAZDA LTD.,MAZDA,1,0.05,MAZDA
BSE,bse_cm,VHLTD,523796,E,VICEROY HOTELS LTD.,VHLTD,1,0.05,VHLTD
BSE,bse_cm,SOVERDIA,523826,E,SOVEREIGN DIAMONDS LTD.,SOVERDIA,1,0.01,SOVERDIA
BSE,bse_cm,MENONBE,523828,E,MENON BEARINGS LTD.,MENONBE,1,0.01,MENONBE
BSE,bse_cm,MUKATPIP,523832,E,MUKAT PIPES LTD.,MUKATPIP,1,0.01,MUKATPIP
BSE,bse_cm,GUJRAFFIA,523836,E,GUJARAT RAFFIA INDUSTRIES LTD.,GUJRAFFIA,1,0.01,GUJRAFFIA
BSE,bse_cm,SIMPLEXINF,523838,E,SIMPLEX INFRASTRUCTURES LTD.,SIMPLEXINF,1,0.05,SIMPLEXINF
BSE,bse_cm,INNOVTEC,523840,E,INNOVATIVE TECH PACK LTD.,INNOVTEC,1,0.01,INNOVTEC
BSE,bse_cm,SUPTANERY,523842,E,SUPER TANNERY LIMITED,SUPTANERY,1,0.01,SUPTANERY
BSE,bse_cm,CONSTRONIC,523844,E,CONSTRONICS INFRA LIMITED,CONSTRONIC,1,0.01,CONSTRONIC
BSE,bse_cm,AXTEL,523850,E,AXTEL INDUSTRIES LTD.,AXTEL,1,0.05,AXTEL
BSE,bse_cm,PIFL,523862,E,Pacheli Industrial Finance Lim,PIFL,1,0.01,PIFL
BSE,bse_cm,EASTINDIA,523874,E,East India Drums and Barrels M,EASTINDIA,1,0.01,EASTINDIA
BSE,bse_cm,VRWODAR,523888,E,V R WOODART LTD.,VRWODAR,1,0.01,VRWODAR
BSE,bse_cm,APIL,523896,E,AVI PRODUCTS INDIA LIMITED,APIL,1,0.01,APIL
